mesh 1,mesh 1,mesh 1,score,mean,std. dev.
x,y,z,,,
77,100,1,fission,0.0,0.0
78,100,1,fission,0.0,0.0
79,100,1,fission,0.0,0.0
80,100,1,fission,0.0,0.0
81,100,1,fission,0.0,0.0
82,100,1,fission,0.0,0.0
83,100,1,fission,0.0,0.0
84,100,1,fission,0.0,0.0
85,100,1,fission,0.0,0.0
86,100,1,fission,0.0,0.0
87,100,1,fission,0.0,0.0
88,100,1,fission,0.0,0.0
89,100,1,fission,0.0,0.0
90,100,1,fission,0.0,0.0
91,100,1,fission,0.0,0.0
92,100,1,fission,0.0,0.0
93,100,1,fission,0.0,0.0
94,100,1,fission,0.0,0.0
95,100,1,fission,0.0,0.0
96,100,1,fission,0.0,0.0
97,100,1,fission,0.0,0.0
98,100,1,fission,0.0,0.0
99,100,1,fission,0.0,0.0
100,100,1,fission,0.0,0.0
1,1,1,heating,134.84349872818694,2.1064954466198103
2,1,1,heating,134.19161391757478,2.1691549645121526
3,1,1,heating,133.58556172152277,2.0957767683563318
4,1,1,heating,133.34646937198315,1.997321054002014
5,1,1,heating,131.60972147587847,2.183021022937234
6,1,1,heating,133.46268152829106,2.250807774227068
7,1,1,heating,131.92063442177232,2.2052156227123088
8,1,1,heating,130.8136046661254,2.0772710117995845
9,1,1,heating,134.65942347558476,2.2403433932132164
10,1,1,heating,132.44186707701994,2.2439009539274135
11,1,1,heating,135.10918601719595,2.2527900759192327
12,1,1,heating,134.5557650461809,1.941369238153652
13,1,1,heating,136.1917848312254,2.286680751981017
14,1,1,heating,134.85316058463275,2.0472154896834063
15,1,1,heating,135.28597251802773,2.114855535676148
16,1,1,heating,137.8076002775866,2.038200054903412
17,1,1,heating,137.32053192770684,2.3580775045569444
18,1,1,heating,107.43677622878901,1.738582966974759
19,1,1,heating,25.81219552843814,0.6211045215397276
20,1,1,heating,3.427357486396286,0.05370716603290514
21,1,1,heating,3.3846675406010522,0.06354459657553371
22,1,1,heating,3.3713432658107285,0.0618388852371146
23,1,1,heating,3.3008793285249225,0.05287868406843539
24,1,1,heating,3.325707788540921,0.051842141561437696
25,1,1,heating,3.340769828552843,0.04526777982702514
26,1,1,heating,3.330321262487746,0.057840184967109125
27,1,1,heating,3.3728399219365164,0.05997723842858
28,1,1,heating,3.434791202459601,0.06100844180856711
29,1,1,heating,3.425457575652252,0.053200465657634005
30,1,1,heating,3.3687994420913414,0.053238558683167306
31,1,1,heating,3.430145852845198,0.061194786047569255
32,1,1,heating,3.3745042256979945,0.05399042845009017
33,1,1,heating,3.39865035122102,0.058299871887662905
34,1,1,heating,3.453454222397826,0.048233614506319376
35,1,1,heating,3.377980322080186,0.05447671437238847
36,1,1,heating,2.682057133248462,0.04167138277950634
37,1,1,heating,1.838079495009199,0.031207214793061416
38,1,1,heating,0.9155717084744183,0.016637186387176463
39,1,1,heating,0.1489688750827644,0.004624588399417025
40,1,1,heating,0.0,0.0
41,1,1,heating,1243.291631588242,41.578046362510335
42,1,1,heating,3789.78579960021,125.3492265910167
43,1,1,heating,5877.28564118352,157.0469343651574
44,1,1,heating,7897.216920521943,206.3921865352401
45,1,1,heating,9364.983774751367,246.13935538434006
46,1,1,heating,10314.739095698427,232.1614386503062
47,1,1,heating,11834.301974625443,283.5228075089811
48,1,1,heating,13051.21867450515,315.9367859691609
49,1,1,heating,13256.715460608608,301.6221022432268
50,1,1,heating,13388.234798332898,302.66334337806165
51,1,1,heating,13541.226143001488,307.0945669468999
52,1,1,heating,12876.355348160441,267.2076584954912
53,1,1,heating,12307.136790940089,286.00833343344726
54,1,1,heating,11527.56018194919,294.96466311590035
55,1,1,heating,10692.425200638494,253.68419689857276
56,1,1,heating,9392.02962214461,211.13458740929647
57,1,1,heating,7409.692885872593,175.8874673756758
58,1,1,heating,5963.5939859157415,168.78901439419678
59,1,1,heating,3557.00308146462,103.3855443349656
60,1,1,heating,1207.282560454514,50.10663204548829
61,1,1,heating,0.0,0.0
62,1,1,heating,0.14755427921292952,0.004560256930907043
63,1,1,heating,0.9280137259486033,0.018951090690221994
64,1,1,heating,1.8440123990990318,0.02853890948777129
65,1,1,heating,2.7916075944777234,0.04406713082305587
66,1,1,heating,3.4469147555639754,0.0559093617206451
67,1,1,heating,3.4846894670463344,0.05473249887308123
68,1,1,heating,3.456741106058816,0.04881997846603547
69,1,1,heating,3.4155487552341004,0.056626195508090726
70,1,1,heating,3.504300518758102,0.05040617252395004
71,1,1,heating,3.435524928287154,0.04849689526673877
72,1,1,heating,3.4789404513446027,0.0508842391141111
73,1,1,heating,3.408220807990571,0.05511337347219229
74,1,1,heating,3.3707289947115573,0.054000245397830555
75,1,1,heating,3.419484422783307,0.05489512823825851
76,1,1,heating,3.412796915497199,0.048600652623240155
77,1,1,heating,3.3895985912922373,0.05406793154502284
78,1,1,heating,3.392451437192598,0.06115691283573058
79,1,1,heating,3.435764233707308,0.05407125376107031
80,1,1,heating,3.4585845110917144,0.06414118902876813
81,1,1,heating,3.423353981193527,0.05867810951059814
82,1,1,heating,25.420947204448964,0.5231786469056273
83,1,1,heating,110.07908217560667,1.6781971972324838
84,1,1,heating,139.33284027402675,1.9804583080426819
85,1,1,heating,138.09510179023775,1.9949359336892256
86,1,1,heating,135.34809494594268,2.1233499611358253
87,1,1,heating,137.77983660056356,2.3393338503548913
88,1,1,heating,137.1285077378836,2.3947322347275657
89,1,1,heating,137.81218581020653,2.100636685180505
90,1,1,heating,137.8941825737194,1.8254444756413506
91,1,1,heating,134.72844796587975,2.073799638887181
92,1,1,heating,136.7979654918289,2.400451318348927
93,1,1,heating,135.02131215341967,2.187459066803011
94,1,1,heating,133.42147542560718,2.0354631277812927
95,1,1,heating,134.00508863360974,2.1352158222612077
96,1,1,heating,135.94041489329416,2.0335362408774156
97,1,1,heating,133.2480726607623,2.5262994139590687
98,1,1,heating,135.3081444724704,2.33796442648609
99,1,1,heating,133.06208694115514,2.3093740768941964
100,1,1,heating,132.99807411591817,2.0389542842019597
1,2,1,heating,135.57268531409812,2.3103917214754266
2,2,1,heating,134.95173765495466,2.1321957804550777
3,2,1,heating,134.49471126862588,2.0363106549968153
4,2,1,heating,131.85748402256652,2.132393832152292
5,2,1,heating,132.75293577779559,2.0726676244997373
6,2,1,heating,134.30621167962428,2.3313698281095205
7,2,1,heating,132.54113653972573,2.5148920917211197
8,2,1,heating,131.609620173215,2.2846811555963913
9,2,1,heating,133.3072966580677,2.1114339752550033
10,2,1,heating,133.1725920521774,2.288790790248327
11,2,1,heating,133.46720082601576,2.3189477856852876
12,2,1,heating,135.09654264860387,2.1881276529827027
13,2,1,heating,133.65809389474356,2.034587550279407
14,2,1,heating,132.65336853341967,2.1078581861553274
15,2,1,heating,130.86329465770902,2.047875244283732
16,2,1,heating,132.25362755597092,2.114838385551453
17,2,1,heating,65.44886400833502,1.150624046405949
18,2,1,heating,4.877144625502232,0.09591268996669824
19,2,1,heating,3.41460358071051,0.057388139381993934
20,2,1,heating,3.4340842889130108,0.05346733237832603
21,2,1,heating,3.3769198415303694,0.05091546325076261
22,2,1,heating,3.35279892740855,0.05280338357430089
23,2,1,heating,3.4114425527388734,0.050708781668002335
24,2,1,heating,3.4101614334144497,0.05516024014250484
25,2,1,heating,3.4294957475906886,0.056714158116705396
26,2,1,heating,3.43201252553542,0.06745443813265697
27,2,1,heating,3.404395025199351,0.05682564523326545
28,2,1,heating,3.406244653973246,0.056535626425989964
29,2,1,heating,3.5042486020546013,0.06350695603719686
30,2,1,heating,3.444301945417858,0.05019957391198788
31,2,1,heating,3.4787413740598483,0.053680448953594743
32,2,1,heating,3.420141299632694,0.050527219302679914
33,2,1,heating,2.760011612531299,0.0486845024933313
34,2,1,heating,1.5281443074738417,0.03290240797269709
35,2,1,heating,0.4038281914544103,0.010942503824599551
36,2,1,heating,0.0,0.0
37,2,1,heating,1951.9384571629732,69.63178826941179
38,2,1,heating,5677.407989263741,163.4637138031166
39,2,1,heating,8890.333397972625,217.59954246400383
40,2,1,heating,12004.391822444286,292.0623386481594
41,2,1,heating,13359.327619122518,297.89660331512783
42,2,1,heating,13938.449972219929,328.26326908642227
43,2,1,heating,13458.799850481972,290.5454980554751
44,2,1,heating,13411.444082477768,312.3714513290364
45,2,1,heating,13384.712884062472,309.68516888342253
46,2,1,heating,13202.580341054512,295.2352923349642
47,2,1,heating,13643.306373417026,295.74704177298696
48,2,1,heating,13966.833432570456,348.58254213021144
49,2,1,heating,13618.84469388431,312.8653651645395
50,2,1,heating,13260.360877352417,273.88889817828215
51,2,1,heating,13563.265232010714,305.7921864972024
52,2,1,heating,13851.635482349922,336.5123812367499
53,2,1,heating,13132.995914967314,252.33866505523247
54,2,1,heating,13081.463163780478,316.99728071896885
55,2,1,heating,13299.015944780484,295.8970731474441
56,2,1,heating,13069.22561684918,280.4218265492533
57,2,1,heating,13283.77765083144,297.1678472129515
58,2,1,heating,13283.233405453437,267.36768680068025
59,2,1,heating,13220.461407989464,278.00161868554807
60,2,1,heating,13043.774421496262,322.1371347270151
61,2,1,heating,12208.054260175368,274.9890187746291
62,2,1,heating,8951.663256563801,222.5225992331184
63,2,1,heating,5281.0179363570205,134.9990262553921
64,2,1,heating,1891.6895498718925,59.685593880601374
65,2,1,heating,0.0,0.0
66,2,1,heating,0.4194101589873721,0.009801595825451077
67,2,1,heating,1.52721612525595,0.027648003721350883
68,2,1,heating,2.748907073340308,0.04732634648435537
69,2,1,heating,3.4953056041856625,0.05925815319855017
70,2,1,heating,3.4716067563868056,0.04702380606392558
71,2,1,heating,3.3166094001817554,0.048247771868318315
72,2,1,heating,3.393601249938264,0.047975600003555004
73,2,1,heating,3.460991638878725,0.050592769291846605
74,2,1,heating,3.4729392756465285,0.061648535897757636
75,2,1,heating,3.409719008640435,0.0596712095410055
76,2,1,heating,3.418664075306231,0.0565448491831552
77,2,1,heating,3.3743423936359602,0.06178844083668338
78,2,1,heating,3.340863461087994,0.06342052340461321
79,2,1,heating,3.4137933108507745,0.06125145696664404
80,2,1,heating,3.392686288302229,0.058882516228314564
81,2,1,heating,3.3654453483015527,0.059659766576117275
82,2,1,heating,3.4143330572495363,0.06525783053428165
83,2,1,heating,4.902883073817457,0.09209854475331015
84,2,1,heating,65.059963892043,1.2242185224000468
85,2,1,heating,134.54509971624447,2.0293251817331543
86,2,1,heating,135.93649927434254,2.146235725483871
87,2,1,heating,135.9546912455356,2.168825627938461
88,2,1,heating,132.53757113710952,2.2497738392989173
89,2,1,heating,134.2083994445763,2.363020024878834
90,2,1,heating,136.436546236839,1.9206922587686317
91,2,1,heating,136.59794413127167,2.0350587410715777
92,2,1,heating,138.2243805269868,2.176412911278053
93,2,1,heating,136.24635195544457,2.0098328406289494
94,2,1,heating,132.11877664265114,2.055959164590874
95,2,1,heating,136.10631324568763,2.119629612111924
96,2,1,heating,134.37589596736788,2.353842269158154
97,2,1,heating,133.06625742521558,2.2162280483200396
98,2,1,heating,132.95501867807772,2.123459839318194
99,2,1,heating,132.86585286634244,2.11942582545655
100,2,1,heating,134.87180356363567,2.3761501372407374
1,3,1,heating,135.42318859378418,2.1790034990518987
2,3,1,heating,137.34395699032555,2.016706039306355
3,3,1,heating,136.04136369774227,2.2512078497079715
4,3,1,heating,133.02707930832585,1.9018547701827537
5,3,1,heating,134.92348176241666,2.255337733246914
6,3,1,heating,135.75230652425805,2.0391943474931242
7,3,1,heating,134.50255758340668,2.179543459310311
8,3,1,heating,130.9034919413259,2.195792503217393
9,3,1,heating,134.4852039137894,2.1897408748161764
10,3,1,heating,134.35417201337907,2.1546617753159287
11,3,1,heating,131.74466604563506,2.2694297394415885
12,3,1,heating,133.81807688196523,2.4177213365007666
13,3,1,heating,134.09301850310234,2.1804015572245645
14,3,1,heating,133.56899503692745,2.4661639340386725
15,3,1,heating,116.54712540909608,2.002229935259607
16,3,1,heating,30.09659482297155,0.5775521697962639
17,3,1,heating,3.293163512197841,0.05843933804793153
18,3,1,heating,3.3600871661868554,0.050189088910221114
19,3,1,heating,3.3518162836320653,0.06078950690360077
20,3,1,heating,3.349527192472929,0.055078199134068834
21,3,1,heating,3.433083880884082,0.06775403759807208
22,3,1,heating,3.4204268012619554,0.058688156094274614
23,3,1,heating,3.3721812906815347,0.05961824253450296
24,3,1,heating,3.356960153002627,0.05181277257945616
25,3,1,heating,3.4468848670898233,0.07229322145497687
26,3,1,heating,3.3768388098834117,0.05017299728567191
27,3,1,heating,3.3925713004077163,0.05113944496402578
28,3,1,heating,3.3794640270032366,0.05869008907822039
29,3,1,heating,3.531302864026868,0.058600937686175095
30,3,1,heating,3.267898830301846,0.05300302650440847
31,3,1,heating,2.0293376613452043,0.034910723476070576
32,3,1,heating,0.6057161490430226,0.013644259417122866
33,3,1,heating,7.588261520176639,0.9587706546604441
34,3,1,heating,2893.22249812121,87.64407094231105
35,3,1,heating,7252.3452500947415,181.63052141320614
36,3,1,heating,11411.722762327347,298.9487473324215
37,3,1,heating,13664.451338570803,311.6754952604996
38,3,1,heating,13280.07824773839,279.9763564907117
39,3,1,heating,13385.115522437654,292.78111659793166
40,3,1,heating,13852.105610462857,313.3815286860725
41,3,1,heating,13803.674573478313,320.85584809892737
42,3,1,heating,13733.473373324026,292.3899622295851
43,3,1,heating,13704.6400106937,327.68105602294884
44,3,1,heating,13447.78196799917,265.36903927807396
45,3,1,heating,13297.590950418602,299.948315853105
46,3,1,heating,13548.328824063326,324.1519641113518
47,3,1,heating,13320.984742570019,334.76491328613224
48,3,1,heating,12881.143695054036,335.69024296693885
49,3,1,heating,12939.626646337214,270.2813749989449
50,3,1,heating,12875.284308044018,264.70864393258296
51,3,1,heating,13403.982036795416,327.2781086488552
52,3,1,heating,13542.260405688889,323.096125499901
53,3,1,heating,13578.751712483745,321.81741536733114
54,3,1,heating,13325.207227282488,293.3474940948966
55,3,1,heating,13847.483905495876,289.5998787329659
56,3,1,heating,13707.643126130666,295.69570705561017
57,3,1,heating,13439.867936561526,296.7582841155539
58,3,1,heating,13414.37795213697,265.4448375920947
59,3,1,heating,12936.927857302755,279.6798749651004
60,3,1,heating,13039.19155087817,285.95509248200915
61,3,1,heating,12943.405100125741,281.3564463482942
62,3,1,heating,13141.987627155944,347.37618835357733
63,3,1,heating,13091.207948986581,310.2293736787083
64,3,1,heating,13458.678201135577,323.14505667394366
65,3,1,heating,11114.24320746373,292.72237087431307
66,3,1,heating,7608.897753775095,214.00013719665546
67,3,1,heating,2712.7270805062867,78.26255671788829
68,3,1,heating,9.372746468650714,1.1947764014781292
69,3,1,heating,0.589891436480416,0.01433105487460293
70,3,1,heating,1.9566838666434854,0.03096800938245575
71,3,1,heating,3.222647290859144,0.04569169546593745
72,3,1,heating,3.4315282650609973,0.05431971558231719
73,3,1,heating,3.4771958297980965,0.0528444041440763
74,3,1,heating,3.5156499093400027,0.05665764611304248
75,3,1,heating,3.501197829695811,0.056712246605211
76,3,1,heating,3.509308313992416,0.05533127992485177
77,3,1,heating,3.417108659660223,0.051842769932281735
78,3,1,heating,3.3986621459815756,0.05285238000562191
79,3,1,heating,3.3789676934971977,0.05809503142716757
80,3,1,heating,3.4601829562170607,0.05672409105241135
81,3,1,heating,3.443165704641323,0.06189309123305134
82,3,1,heating,3.405379587157054,0.05387720733334575
83,3,1,heating,3.369221361812488,0.05349691065361253
84,3,1,heating,3.337902944091795,0.05476236051833325
85,3,1,heating,29.06367025970787,0.6624596925332097
86,3,1,heating,117.09450428571682,1.7463636579832507
87,3,1,heating,138.24011371633978,2.3339744398226006
88,3,1,heating,134.9645230412705,2.3733949099138605
89,3,1,heating,137.24553555406973,2.2942499693390253
90,3,1,heating,135.3875379077065,2.149050733340558
91,3,1,heating,137.3293651231143,2.18134162442265
92,3,1,heating,135.0194481515386,2.4426793823907915
93,3,1,heating,133.48834965830852,1.9593466988590804
94,3,1,heating,135.41034658431778,2.162032231983342
95,3,1,heating,135.2896259928135,2.425890321918766
96,3,1,heating,134.1582068247885,2.170470827492368
97,3,1,heating,133.58980962364464,2.250453262209307
98,3,1,heating,132.14118293257616,2.3513231201997224
99,3,1,heating,131.18320800434975,2.203399086393229
100,3,1,heating,135.474646473738,2.1946909517029063
1,4,1,heating,134.3543405192261,2.3819385394929973
2,4,1,heating,132.2448209532189,2.2653708534727883
3,4,1,heating,132.8188720409975,2.4262959888163227
4,4,1,heating,132.9370240912012,2.002628045075217
5,4,1,heating,137.16259704880952,2.186352524435232
6,4,1,heating,135.1639086474828,2.1454018916861846
7,4,1,heating,135.60403485788981,2.0054226208074692
8,4,1,heating,136.79871286293667,2.1790736952896963
9,4,1,heating,136.32802058460416,1.9744322555797844
10,4,1,heating,134.03249198024469,2.2298195558824587
11,4,1,heating,136.38325450779558,2.2762208391211227
12,4,1,heating,136.64937749410726,2.158789276237395
13,4,1,heating,135.09779839197432,2.1075832627688182
14,4,1,heating,92.01902076548139,1.5538901099920606
15,4,1,heating,10.392916001944752,0.2534338324284535
16,4,1,heating,3.452772718262685,0.05631403642477226
17,4,1,heating,3.3308671522064097,0.05599489428587762
18,4,1,heating,3.411792924544341,0.054749595241641774
19,4,1,heating,3.387419724468961,0.053684284602704906
20,4,1,heating,3.4690276013284103,0.06114416050226683
21,4,1,heating,3.3800864434864493,0.07548794840976464
22,4,1,heating,3.3560492323462743,0.05829587699033637
23,4,1,heating,3.4274311105473947,0.05946671310745754
24,4,1,heating,3.4539179568954252,0.07752185504023162
25,4,1,heating,3.4079513238531574,0.05792281958515376
26,4,1,heating,3.4009017383646407,0.04970194603776718
27,4,1,heating,3.363842153215452,0.05109154299644284
28,4,1,heating,2.996352292631315,0.04715289606314088
29,4,1,heating,1.5014190877715132,0.025169485250762576
30,4,1,heating,0.17381144619720734,0.005671494299670609
31,4,1,heating,1037.7571802004832,41.01148128958825
32,4,1,heating,6044.535702620245,162.29042617939413
33,4,1,heating,11423.011209402226,313.7501305730004
34,4,1,heating,13577.91056436983,308.71390671446574
35,4,1,heating,13379.463144691672,271.5257161471944
36,4,1,heating,13492.595805062037,310.87963113324867
37,4,1,heating,13257.414471394492,319.85505051522995
38,4,1,heating,13482.787454843032,297.7433713597606
39,4,1,heating,13041.907804128099,313.3346995200627
40,4,1,heating,13848.542793576116,349.49468402633255
41,4,1,heating,13274.280594233296,336.2287347302108
42,4,1,heating,12954.553896921276,318.7986897904302
43,4,1,heating,13110.419148937739,318.0452849401247
44,4,1,heating,13425.618786764997,334.80100834372627
45,4,1,heating,13091.381415580705,300.78866669173385
46,4,1,heating,13223.354386058667,301.8706338763008
47,4,1,heating,13131.80274035878,304.1462875319986
48,4,1,heating,13446.134319561808,325.755300644571
49,4,1,heating,13202.936672233705,320.22108983339297
50,4,1,heating,13292.509086064889,285.7266681436582
51,4,1,heating,13099.005493239525,286.41220332808257
52,4,1,heating,13453.002792603465,321.80769315604846
53,4,1,heating,13613.06916162589,282.3934595892867
54,4,1,heating,13512.788724199643,327.626962604645
55,4,1,heating,13824.373331362725,307.8816328887376
56,4,1,heating,13716.044552129793,279.0868488586692
57,4,1,heating,13660.86413611501,342.8716552142336
58,4,1,heating,13319.46179941895,311.24700611884595
59,4,1,heating,13589.694338380108,293.74361853289753
60,4,1,heating,13528.337333705747,265.8005469228948
61,4,1,heating,13013.195996391256,254.98148028695618
62,4,1,heating,13117.636028189581,255.59571230060416
63,4,1,heating,12852.836524381877,287.53051671849363
64,4,1,heating,12977.231784040721,320.5615843761412
65,4,1,heating,13346.888482684508,366.5141412359124
66,4,1,heating,13333.248404002903,344.4514386832021
67,4,1,heating,13678.227857283033,290.17339705691785
68,4,1,heating,11045.611109262903,272.2796483919318
69,4,1,heating,5935.396183326037,143.64250571450137
70,4,1,heating,1081.4751936914895,44.775423398929114
71,4,1,heating,0.17008777989077933,0.0047866396603468316
72,4,1,heating,1.5150654861887949,0.027281688844122017
73,4,1,heating,3.0732110914643695,0.05065141160349314
74,4,1,heating,3.4361111834699853,0.05255840061013252
75,4,1,heating,3.4683971727278795,0.06148814062205567
76,4,1,heating,3.432912791881811,0.0493401822111774
77,4,1,heating,3.433476846219972,0.04927826279130499
78,4,1,heating,3.4054384936018613,0.045781079964851985
79,4,1,heating,3.424146091298718,0.05575611638465739
80,4,1,heating,3.3775355539224923,0.055260855500271905
81,4,1,heating,3.430937133759811,0.060050055994433485
82,4,1,heating,3.342710476889618,0.05063130506731292
83,4,1,heating,3.3607721765652476,0.053364309567003665
84,4,1,heating,3.4074161408444343,0.05928123672121357
85,4,1,heating,3.3761773232224255,0.05012684459285625
86,4,1,heating,10.446984225916921,0.23042856286168548
87,4,1,heating,91.23930049899914,1.4602377396394999
88,4,1,heating,133.0991496372129,2.061691073675323
89,4,1,heating,138.44996172130044,2.5591302728846426
90,4,1,heating,137.19942033594148,2.482852124603864
91,4,1,heating,137.0200903087757,2.369075574904614
92,4,1,heating,136.66134059540425,2.1140396225580513
93,4,1,heating,134.70639898392497,2.2007678383501843
94,4,1,heating,137.04018094414874,2.0435318362961095
95,4,1,heating,131.64191398754497,2.081742434666949
96,4,1,heating,135.37912041253978,1.9807548533990451
97,4,1,heating,133.83587495666657,2.004568225669112
98,4,1,heating,135.24336125831866,2.0804518855387513
99,4,1,heating,136.2079364155849,1.971506968181888
100,4,1,heating,139.135772053122,2.1156479474886662
1,5,1,heating,133.23932181732786,1.9596741622502023
